param m:= 2;  # de camiones
param n:= 45; # de clientes
#param nl:= 4;  # de intervalos de tiempo
param t_days:= 5;  # de días
param p_num:= 7;  # de patrones
param D:= 50; # duración máxima del día de trabajo.

	  	  
param tao := 
1 	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
;

	
param e :=
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
;

param L := 
2	40
3	40
4	40
5	40
6	40
7	40
8	40
9	40
10	40
11	40
12	40
13	40
14	40
15	40
16	40
17	40
18	40
19	40
20	40
21	40
22	40
23	40
24	40
25	40
26	40
27	40
28	40
29	40
30	40
31	40
32	40
33	40
34	40
35	40
36	40
37	40
38	40
39	40
40	40
41	40
42	40
43	40
44	40
45	40
46	40
;



	
param d:	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47:=
1	0.00	2.10	3.69	1.31	1.41	5.29	2.78	2.73	4.93	4.28	4.49	3.10	2.48	4.28	0.56	4.79	4.09	4.14	3.06	3.50	4.17	3.83	2.72	3.08	3.00	3.53	2.26	1.84	2.19	2.79	1.86	2.89	2.24	3.45	3.88	4.59	3.91	3.28	3.19	1.78	4.71	4.13	2.14	3.60	1.94	3.36	0.00
2	2.10	0.00	5.76	2.31	3.17	6.88	1.19	1.90	3.58	2.68	2.92	4.84	4.21	6.19	2.20	6.68	5.76	5.76	2.03	5.31	6.16	1.99	2.67	2.48	2.66	3.89	1.42	2.26	3.45	3.63	3.70	4.44	0.87	2.16	3.46	6.34	1.85	1.47	3.41	1.35	6.17	3.91	4.16	4.35	1.24	3.82	2.10
3	3.69	5.76	0.00	4.30	3.30	4.61	6.19	5.72	8.35	7.47	7.63	1.97	2.20	1.39	3.81	1.77	3.67	3.87	6.06	2.97	2.31	7.25	5.05	6.32	6.09	5.83	5.45	4.38	4.09	3.98	2.98	2.57	5.69	6.53	6.06	3.67	7.60	6.73	4.94	5.32	3.26	6.00	1.65	5.37	5.51	5.62	3.69
4	1.31	2.31	4.30	0.00	1.08	4.57	3.37	3.66	4.05	4.92	5.16	4.20	3.63	5.18	0.77	5.69	3.46	3.45	3.93	3.07	4.05	4.29	3.89	2.03	1.84	2.22	3.13	3.06	1.15	4.11	1.57	4.10	2.87	4.23	5.00	4.05	3.76	3.76	4.44	1.19	5.91	5.32	3.03	2.35	1.40	2.05	1.31
5	1.41	3.17	3.30	1.08	0.00	3.88	4.08	4.14	5.08	5.61	5.84	3.52	3.02	4.30	1.00	4.80	2.69	2.73	4.45	2.15	3.02	5.08	4.10	3.04	2.80	2.72	3.65	3.21	1.02	3.95	0.53	3.56	3.54	4.82	5.27	3.22	4.78	4.53	4.50	2.24	5.29	5.50	2.23	2.52	2.45	2.52	1.41
6	5.29	6.88	4.61	4.57	3.88	0.00	7.91	8.02	7.38	9.46	9.69	6.17	5.99	6.00	4.87	6.33	1.22	1.15	8.33	1.94	2.33	8.86	7.91	5.60	5.23	4.00	7.53	7.03	3.44	7.48	3.44	6.55	7.38	8.70	9.09	0.94	8.17	8.32	8.21	5.66	7.79	9.26	5.00	3.21	5.85	3.88	5.29
7	2.78	1.19	6.19	3.37	4.08	7.91	0.00	0.98	4.43	1.55	1.78	4.92	4.32	6.36	3.07	6.82	6.75	6.77	0.95	6.23	6.95	1.07	2.00	3.64	3.84	5.08	0.82	2.02	4.52	3.25	4.58	4.40	0.54	0.97	2.46	7.30	2.10	0.54	2.74	2.53	5.95	2.97	4.54	5.52	2.43	5.00	2.78
8	2.73	1.90	5.72	3.66	4.14	8.02	0.98	0.00	5.36	1.75	1.91	4.24	3.69	5.71	3.17	6.14	6.82	6.87	0.35	6.22	6.79	1.73	1.05	4.36	4.51	5.62	0.54	1.35	4.77	2.38	4.60	3.67	1.03	0.81	1.56	7.32	3.08	1.38	1.77	3.09	5.09	2.03	4.09	5.95	3.04	5.51	2.73
