param m:= 2;  # de camiones
param n:= 40; # de clientes
#param nl:= 4;  # de intervalos de tiempo
param t_days:= 5;  # de días
param p_num:= 7;  # de patrones
param D:= 50; # duración máxima del día de trabajo.


	  	  
param tao := 
1 	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
;
	
param e :=
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
;

param L := 
2	40
3	40
4	40
5	40
6	40
7	40
8	40
9	40
10	40
11	40
12	40
13	40
14	40
15	40
16	40
17	40
18	40
19	40
20	40
21	40
22	40
23	40
24	40
25	40
26	40
27	40
28	40
29	40
30	40
31	40
32	40
33	40
34	40
35	40
36	40
37	40
38	40
39	40
40	40
41	40
;



	
param d:	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42:=
1	0.00	4.68	1.56	1.63	5.50	4.40	6.48	3.96	7.71	4.78	4.44	7.56	9.19	9.02	3.43	8.15	7.61	7.52	6.61	3.74	2.33	2.39	4.61	3.82	3.32	4.03	8.09	8.77	8.24	7.45	3.19	6.65	6.06	3.25	5.93	8.53	9.01	3.56	5.03	5.51	4.00	0.00
2	4.68	0.00	3.35	3.39	5.18	7.62	2.50	5.25	4.94	7.08	7.01	4.40	5.72	5.64	1.46	7.67	3.56	3.27	5.60	1.70	2.41	2.61	3.56	6.49	5.72	6.64	4.77	5.81	5.43	6.97	2.67	7.33	7.21	2.66	2.99	7.11	6.93	6.69	5.71	1.70	4.77	4.68
3	1.56	3.35	0.00	0.16	4.30	4.61	4.94	3.14	6.19	4.51	4.28	6.01	7.63	7.47	1.97	7.05	6.06	6.00	5.32	2.20	1.39	1.77	3.18	3.67	2.97	3.87	6.53	7.25	6.73	6.32	1.65	5.83	5.37	1.72	4.38	7.22	7.60	3.67	4.09	3.98	2.98	1.56
4	1.63	3.39	0.16	0.00	4.15	4.49	4.91	2.98	6.09	4.36	4.14	5.93	7.55	7.38	1.99	6.89	6.02	5.97	5.18	2.17	1.52	1.92	3.05	3.54	2.83	3.73	6.45	7.15	6.63	6.17	1.56	5.67	5.21	1.62	4.30	7.08	7.47	3.55	3.93	3.95	2.82	1.63
5	5.50	5.18	4.30	4.15	0.00	4.57	4.44	1.91	3.37	3.29	3.55	3.74	5.16	4.92	4.20	2.76	5.00	5.32	1.19	3.63	5.18	5.69	1.62	3.46	3.07	3.45	4.23	4.29	3.76	2.03	3.03	2.22	2.35	3.00	3.06	3.06	3.76	4.05	1.15	4.11	1.57	5.50
6	4.40	7.62	4.61	4.49	4.57	0.00	8.21	2.87	7.91	1.41	1.04	8.17	9.69	9.46	6.17	6.07	9.09	9.26	5.66	5.99	6.00	6.33	5.11	1.22	1.94	1.15	8.70	8.86	8.32	5.60	5.00	4.00	3.21	5.03	7.03	7.20	8.17	0.94	3.44	7.48	3.44	4.40
7	6.48	2.50	4.94	4.91	4.44	8.21	0.00	5.41	2.74	7.28	7.36	2.06	3.23	3.16	3.11	6.27	1.14	1.08	4.30	2.74	4.54	4.89	3.17	6.99	6.29	7.09	2.33	3.43	3.14	5.69	3.51	6.62	6.77	3.46	1.38	5.31	4.83	7.39	5.38	0.98	4.83	6.48
8	3.96	5.25	3.14	2.98	1.91	2.87	5.41	0.00	5.10	1.89	1.96	5.32	6.86	6.64	3.92	4.25	6.24	6.44	3.10	3.55	4.37	4.84	2.26	1.67	1.16	1.72	5.85	6.09	5.54	3.59	2.60	2.72	2.23	2.61	4.18	4.91	5.67	2.20	1.08	4.76	0.58	3.96
9	7.71	4.94	6.19	6.09	3.37	7.91	2.74	5.10	0.00	6.66	6.90	0.75	1.78	1.55	4.92	4.02	2.46	2.97	2.53	4.32	6.36	6.82	3.18	6.75	6.23	6.77	0.97	1.07	0.54	3.64	4.54	5.08	5.52	4.47	2.02	2.73	2.10	7.30	4.52	3.25	4.58	7.71
