# Datos30cl distribuidos no centrados con 5 patrones semanales y 2 camiones

# PARÁMETROS
param n := 30;

param t_days := 5; # number of days

param m := 2; # number of trucks

param p_num := 5; # number of patterns

param D := 180;


param a:	1	2	3	4	5:=
1	1	0	0	0	0
2	0	1	0	0	0
3	0	0	1	0	0
4	0	0	0	1	0
5	0	0	0	0	1;
                          
param d:	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32:=
1	0	13	10	15	7	11	13	9	4	16	10	11	7	8	10	8	13	11	8	12	2	14	11	13	13	6	13	8	10	8	12	0
2	13	0	3	8	6	8	10	8	8	5	6	3	7	6	10	5	7	2	8	2	11	5	4	11	6	9	3	7	3	8	4	13
3	10	3	0	7	3	6	8	5	6	6	3	3	4	4	7	3	6	1	5	4	8	5	5	9	4	6	4	4	3	7	3	10
4	15	8	7	0	10	4	3	6	12	5	5	11	8	12	6	9	2	7	7	10	14	4	12	4	3	9	6	7	10	14	5	15
5	7	6	3	10	0	7	9	5	2	9	4	5	2	3	7	1	8	4	4	6	5	8	6	10	7	4	7	3	3	5	6	7
6	11	8	6	4	7	0	2	3	8	7	3	10	5	10	2	7	2	6	3	10	10	6	11	3	3	5	7	3	8	12	4	11
7	13	10	8	3	9	2	0	4	10	8	4	11	7	11	2	9	3	8	5	11	12	6	12	1	4	7	8	5	10	14	6	13
8	9	8	5	6	5	3	4	0	6	8	2	8	3	8	3	5	4	6	1	9	8	7	9	5	5	3	7	1	7	10	5	9
9	4	8	6	12	2	8	10	6	0	11	6	6	3	4	8	3	10	6	5	8	3	10	7	11	9	4	9	5	5	5	8	4
10	16	5	6	5	9	7	8	8	11	0	6	8	9	10	9	8	5	5	9	7	14	2	9	9	4	10	2	8	8	12	4	16
11	10	6	3	5	4	3	4	2	6	6	0	7	3	7	4	4	3	4	3	7	9	5	8	6	3	4	5	2	6	9	3	10
12	11	3	3	11	5	10	11	8	6	8	7	0	6	3	11	4	9	3	8	1	9	7	1	12	8	8	5	7	1	5	6	11
13	7	7	4	8	2	5	7	3	3	9	3	6	0	5	5	3	6	5	2	7	6	7	7	8	6	2	7	2	5	7	5	7
14	8	6	4	12	3	10	11	8	4	10	7	3	5	0	10	3	10	5	7	5	6	9	4	12	9	7	8	6	2	2	7	8
15	10	10	7	6	7	2	2	3	8	9	4	11	5	10	0	8	4	8	3	11	10	7	12	3	5	5	9	4	9	12	6	10
16	8	5	3	9	1	7	9	5	3	8	4	4	3	3	8	0	7	3	5	5	6	7	5	10	6	5	6	4	2	5	5	8
17	13	7	6	2	8	2	3	4	10	5	3	9	6	10	4	7	0	6	5	9	12	4	10	4	2	7	5	5	8	12	3	13
18	11	2	1	7	4	6	8	6	6	5	4	3	5	5	8	3	6	0	6	3	9	4	4	9	4	7	3	5	3	7	3	11
19	8	8	5	7	4	3	5	1	5	9	3	8	2	7	3	5	5	6	0	9	7	8	10	6	6	2	8	1	7	9	5	8
20	12	2	4	10	6	10	11	9	8	7	7	1	7	5	11	5	9	3	9	0	10	6	2	13	7	9	5	8	3	6	6	12
21	2	11	8	14	5	10	12	8	3	14	9	9	6	6	10	6	12	9	7	10	0	13	9	13	11	5	12	7	8	6	10	2
22	14	5	5	4	8	6	6	7	10	2	5	7	7	9	7	7	4	4	8	6	13	0	8	7	2	9	2	6	7	11	2	14
23	11	4	5	12	6	11	12	9	7	9	8	1	7	4	12	5	10	4	10	2	9	8	0	14	9	9	6	8	2	4	7	11
24	13	11	9	4	10	3	1	5	11	9	6	12	8	12	3	10	4	9	6	13	13	7	14	0	5	8	9	6	11	15	7	13
25	13	6	4	3	7	3	4	5	9	4	3	8	6	9	5	6	2	4	6	7	11	2	9	5	0	7	4	5	7	11	2	13
26	6	9	6	9	4	5	7	3	4	10	4	8	2	7	5	5	7	7	2	9	5	9	9	8	7	0	9	3	7	9	7	6
27	13	3	4	6	7	7	8	7	9	2	5	5	7	8	9	6	5	3	8	5	12	2	6	9	4	9	0	6	5	10	3	13
28	8	7	4	7	3	3	5	1	5	8	2	7	2	6	4	4	5	5	1	8	7	6	8	6	5	3	6	0	6	9	4	8
29	10	3	3	10	3	8	10	7	5	8	6	1	5	2	9	2	8	3	7	3	8	7	2	11	7	7	5	6	0	5	5	10
30	8	8	7	14	5	12	14	10	5	12	9	5	7	2	12	5	12	7	9	6	6	11	4	15	11	9	10	9	5	0	10	8
31	12	4	3	5	6	4	6	5	8	4	3	6	5	7	6	5	3	3	5	6	10	2	7	7	2	7	3	4	5	10	0	12
32	0	13	10	15	7	11	13	9	4	16	10	11	7	8	10	8	13	11	8	12	2	14	11	13	13	6	13	8	10	8	12	0;

param e:=
1       0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0;

param tao := 
1        0
2	10
3	10
4	10
5	10
6	10
7	10
8	10
9	10
10	10
11	10
12	10
13	10
14	10
15	10
16	10
17	10
18	10
19	10
20	10
21	10
22	10
23	10
24	10
25	10
26	10
27	10
28	10
29	10
30	10
31	10;


param nv :=
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1;


param L:=
2	120
3	120
4	120
5	120
6	120
7	120
8	120
9	120
10	120
11	120
12	120
13	120
14	120
15	120
16	120
17	120
18	120
19	120
20	120
21	120
22	120
23	120
24	120
25	120
26	120
27	120
28	120
29	120
30	120
31	120;



#SUBCONJUNTOS
set subcl1:=2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31;
set L1:= 1  2  3  4  5;

set subcl2:=;
set L2:=;


